,mass_in[kt/month],total_mass_coast[kt],total_mass_surf[kt],total_mass_deep[kt],mass_removed_coast[kt/month],mass_removed_sinking[kt/month],mass_removed_frag[kt/month],mass_tot_l=1638.4mm[kt],mass_tot_l=819.2mm[kt],mass_tot_l=409.6mm[kt],mass_tot_l=204.8mm[kt],mass_tot_l=102.4mm[kt],mass_tot_l=51.2mm[kt],mass_tot_l=25.6mm[kt],mass_tot_l=12.8mm[kt],mass_tot_l=6.4mm[kt],mass_tot_l=3.2mm[kt],mass_tot_l=1.6mm[kt],mass_tot_l=0.8mm[kt],mass_tot_l=0.4mm[kt],mass_tot_l=0.2mm[kt],mass_tot_l=0.1mm[kt]
2025-02-01,0.0,80.39731,2415.7827,1590.0427,0.28268577962311636,19.14526643262666,6.690893,76.27956,517.36475,1291.2582,1240.8066,518.5601,169.96405,95.86614,65.6318,44.34419,26.422134,15.396223,10.023829,6.8427796,4.4016037,2.8802311
2025-03-01,0.0,73.75817,2397.5703,1584.965,0.26005064790201027,18.475639189968362,6.158639,75.61226,512.8627,1280.123,1230.6947,515.1363,169.53621,95.913506,65.71674,44.421574,26.469854,15.424936,10.04729,6.862184,4.413554,2.8879259
2025-04-01,0.0,69.26033,2401.187,1558.3219,0.23856002439155835,17.40653354771437,5.6545925,75.01407,508.8121,1270.0757,1221.4675,511.88126,169.02673,95.880646,65.747856,44.465076,26.50079,15.444735,10.063912,6.876461,4.423862,2.8953686
2025-05-01,0.0,64.221176,2412.472,1525.8575,0.2239948637110714,15.893931621416941,5.31478,74.460045,505.05725,1260.75,1212.7948,508.68655,168.41235,95.76399,65.71932,44.46752,26.512072,15.456869,10.077415,6.889389,4.4341645,2.9034014
2025-06-01,0.0,58.886646,2386.1787,1533.4105,0.2076840041344191,14.866230917101515,4.9320216,73.96041,501.67346,1252.2953,1204.8816,505.67477,167.75899,95.59549,65.66294,44.462093,26.518688,15.465672,10.088118,6.9002266,4.443469,2.9107823
2025-07-01,0.0,55.369305,2360.2349,1540.6118,0.1904244388602013,13.951673685648883,4.524709,73.509026,498.6116,1244.6307,1197.6381,502.84183,167.07602,95.38074,65.5729,44.42565,26.504362,15.461354,10.088334,6.9029355,4.447959,2.9153826
2025-08-01,0.0,53.216152,2336.9724,1545.1807,0.17904123272218334,13.207470309003572,4.2570195,73.09466,495.8018,1237.6151,1190.9534,500.15204,166.36737,95.11854,65.44664,44.36817,26.468517,15.439674,10.080058,6.901724,4.4496374,2.9181044
2025-09-01,0.0,50.527134,2331.7314,1532.3572,0.1720702273764201,12.539099198384676,4.09393,72.69308,493.07498,1230.7704,1184.3932,497.4522,165.5997,94.79445,65.25956,44.258865,26.395649,15.394634,10.06075,6.8980145,4.4494677,2.919511
2025-10-01,0.0,48.2118,2340.5327,1507.1375,0.1633734120729048,11.71272557296688,3.8876653,72.32587,490.5834,1224.541,1178.4137,495.02383,164.93913,94.539696,65.12026,44.18295,26.342428,15.360409,10.049031,6.8980994,4.4516344,2.9222136
2025-11-01,0.0,45.426548,2353.0085,1480.0807,0.1558787267852461,10.729349665766732,3.711896,71.98619,488.26974,1218.7439,1172.8617,492.755,164.3175,94.29704,64.99635,44.12404,26.302628,15.336133,10.040477,6.8971763,4.4534354,2.924998
2025-12-01,0.0,42.8327,2358.6714,1460.4794,0.14687752401281695,10.082606913625925,3.496285,71.66487,486.0878,1213.2786,1167.6082,490.57968,163.69363,94.04255,64.86854,44.066772,26.26775,15.315995,10.033521,6.8982363,4.4561124,2.9281683
2026-01-01,0.0,40.369324,2332.4773,1473.3541,0.13849119544452032,9.800741342527779,3.2965465,71.36321,484.0315,1208.122,1162.6304,488.48242,163.05757,93.75999,64.72284,44.002663,26.225817,15.290148,10.022429,6.89624,4.456219,2.9292672
2026-02-01,0.0,38.632126,2297.05,1495.4489,0.13052797002511227,10.07094739087829,3.1064994,71.07653,482.0972,1203.2386,1157.925,486.51004,162.44571,93.47897,64.56241,43.91509,26.165533,15.250904,10.004769,6.8922834,4.4544635,2.928735
2026-03-01,0.0,36.698513,2283.9778,1495.2511,0.1249108536346183,10.013387495444347,2.972854,70.790924,480.1605,1198.3849,1153.2197,484.51736,161.80627,93.16304,64.36592,43.800175,26.090113,15.204602,9.982748,6.884342,4.450158,2.9267137
2026-04-01,0.0,35.63715,2292.8135,1472.8577,0.11865285615607386,9.645298285188606,2.8257663,70.51799,478.29834,1193.7164,1148.7201,482.61847,161.18602,92.85258,64.16524,43.675743,26.012144,15.156862,9.9584055,6.8738766,4.4453397,2.9250028
2026-05-01,0.0,33.903366,2310.066,1442.9507,0.11521187058250767,8.885020304400943,2.7467263,70.2508,476.48575,1189.1697,1144.3148,480.72794,160.56201,92.53227,63.953014,43.53989,25.930939,15.110611,9.935445,6.8643093,4.4418015,2.9245353
2026-06-01,0.0,31.761667,2288.3086,1453.5964,0.10960044518667447,8.400047242731436,2.6148784,70.00439,474.81232,1184.9673,1140.2396,478.98135,159.9773,92.2345,63.762867,43.425407,25.86231,15.070626,9.914933,6.8555417,4.438635,2.9240932
2026-07-01,0.0,30.6294,2265.8992,1464.7212,0.1026746903635265,8.057596775661294,2.4503305,69.776184,473.25922,1181.0671,1136.4641,477.34064,159.41782,91.94338,63.57747,43.308205,25.788626,15.026964,9.889497,6.841504,4.432335,2.9218004
2026-08-01,0.0,30.153635,2246.6926,1472.3717,0.09901078917910046,7.885653280436373,2.364026,69.55713,471.7732,1177.3434,1132.8334,475.7516,158.8589,91.64076,63.38195,43.187225,25.704172,14.972009,9.858902,6.8255334,4.4243264,2.9182835
2026-09-01,0.0,29.272425,2245.7925,1461.8484,0.09746864452126663,7.7187650057773585,2.3285074,69.338554,470.2879,1173.6064,1129.1678,474.12296,158.26476,91.30261,63.148182,43.0301,25.592388,14.899087,9.820375,6.8086953,4.4154053,2.9138718
2026-10-01,0.0,28.597784,2258.137,1438.7374,0.09462187399459578,7.324445338904018,2.2599857,69.129135,468.86572,1170.0468,1125.7043,472.62595,157.7575,91.03702,62.965954,42.908863,25.502718,14.839145,9.791028,6.796861,4.409515,2.9112427
2026-11-01,0.0,27.64732,2272.906,1414.1975,0.09243768516396324,6.8036477126584165,2.2088847,68.93046,467.5096,1166.658,1122.4131,471.2156,157.29959,90.802826,62.813778,42.813816,25.432163,14.792117,9.766889,6.7858057,4.4042664,2.9092195
2026-12-01,0.0,26.570528,2281.565,1396.2572,0.08937227486267729,6.48716984600389,2.133523,68.73662,466.1924,1163.3533,1119.227,469.8639,156.86008,90.58141,62.677048,42.734676,25.37576,14.755472,9.748175,6.778367,4.4009633,2.908304
2027-01-01,0.0,25.59343,2258.375,1410.5427,0.08589410022598531,6.437973338867135,2.0496743,68.55177,464.93954,1160.2131,1116.1904,468.57327,156.43262,90.357574,62.541687,42.660183,25.320694,14.71856,9.72849,6.7700167,4.3964624,2.90612
2027-02-01,0.0,24.980358,2225.33,1434.5381,0.08273915042703305,6.68017426050232,1.973243,68.37183,463.7166,1157.1552,1113.2498,467.3238,156.02534,90.14191,62.40027,42.572647,25.254436,14.672958,9.704374,6.7604613,4.390665,2.9026966
2027-03-01,0.0,24.209631,2214.294,1436.4138,0.08075931284728415,6.717336198895812,1.9253732,68.18838,462.47018,1154.0374,1110.2458,466.05643,155.59888,89.907196,62.23758,42.46572,25.178385,14.622997,9.677903,6.7482743,4.3832164,2.8984163
2027-04-01,0.0,23.732594,2225.3213,1416.0853,0.0782645703393071,6.539397440915197,1.8668401,68.007515,461.2425,1150.9705,1107.3102,464.81827,155.18263,89.675064,62.06762,42.34847,25.099716,14.572738,9.650051,6.734486,4.3755116,2.8944163
2027-05-01,0.0,22.738695,2245.5405,1387.077,0.07671555906478478,6.068921993738858,1.8320106,67.827866,460.02588,1147.9249,1104.371,463.56177,154.75647,89.43338,61.887573,42.22224,25.019493,14.524526,9.62367,6.72149,4.368948,2.8915095
2027-06-01,0.0,21.49121,2226.2136,1398.6736,0.07349866981309855,5.775543454016839,1.7564634,67.66232,458.89886,1145.1124,1101.6525,462.41202,154.36365,89.21656,61.734787,42.121197,24.954073,14.484267,9.601167,6.7099032,4.3631077,2.8888118
2027-07-01,0.0,20.94591,2204.9639,1412.0133,0.06946588811573716,5.636948457402317,1.6602441,67.50711,457.84628,1142.4706,1099.1036,461.32574,153.9923,89.01001,61.593357,42.024834,24.888882,14.443094,9.575616,6.694335,4.354744,2.884604
2027-08-01,0.0,20.831917,2187.096,1421.6327,0.06770098864179003,5.61302864698604,1.6187879,67.35491,456.81677,1139.8896,1096.6049,460.2426,153.61299,88.79121,61.442448,41.925194,24.813633,14.3917465,9.545359,6.6773252,4.3450923,2.8794627
2027-09-01,0.0,20.441145,2187.9639,1412.5878,0.06732991209208933,5.592648962660411,1.6107272,67.20331,455.78473,1137.307,1094.091,459.14224,153.20885,88.54833,61.263824,41.798477,24.71665,14.3254175,9.508805,6.6598005,4.3348985,2.8736424
2027-10-01,0.0,20.230453,2201.746,1390.7977,0.06606883661738189,5.386826625553945,1.5799643,67.05406,454.7704,1134.7715,1091.6426,458.09018,152.85202,88.35042,61.117542,41.694073,24.634018,14.267961,9.479194,6.6466637,4.327389,2.8695097
2027-11-01,0.0,19.838486,2217.3528,1367.7827,0.06538609048235734,5.075147126482381,1.5641812,66.909424,453.78564,1132.3071,1089.2738,457.09238,152.52646,88.17564,60.996128,41.612595,24.568287,14.221947,9.454547,6.6344423,4.320649,2.8660307
2027-12-01,0.0,19.262684,2227.6846,1350.359,0.06412560172108628,4.894241468782281,1.5320543,66.76484,452.8065,1129.8607,1086.9321,456.10785,152.21416,88.01256,60.889854,41.546486,24.517086,14.186953,9.435748,6.625975,4.316069,2.863845
2028-01-01,0.0,18.796576,2206.252,1364.9537,0.06226731119416824,4.905171229464268,1.4867545,66.627045,451.86688,1127.5256,1084.6819,455.17914,151.92014,87.85508,60.78939,41.487747,24.469841,14.153598,9.41712,6.617382,4.3108063,2.8608062
2028-02-01,0.0,18.611671,2174.1194,1390.0535,0.0607641676281257,5.0731215402826715,1.4497588,66.49093,450.9435,1125.2238,1082.4896,454.27145,151.63557,87.70277,60.68756,41.420624,24.415106,14.114234,9.395333,6.607762,4.304554,2.8567884
2028-03-01,0.0,18.292881,2164.0166,1392.9951,0.06016883428227421,5.1148571996681245,1.4348106,66.35133,449.99796,1122.8584,1080.2258,453.33594,151.33629,87.53612,60.565304,41.336544,24.35137,14.071,9.371894,6.596428,4.2973475,2.8523252
2028-04-01,0.0,17.98993,2176.1226,1373.7395,0.059136269303497975,4.994287567105653,1.4107921,66.211975,449.0548,1120.5017,1077.9811,452.41534,151.0408,87.36878,60.433155,41.240566,24.284698,14.027594,9.347284,6.583992,4.2898755,2.8480499
2028-05-01,0.0,17.278534,2198.116,1344.9569,0.0581518923804742,4.66015089159589,1.3888588,66.07307,448.11038,1118.1589,1075.7374,451.48114,150.72949,87.19021,60.292152,41.136395,24.216476,13.985491,9.323848,6.5718675,4.2831564,2.8446124
2028-06-01,0.0,16.445433,2180.3176,1356.7301,0.05584936483416783,4.446775680969534,1.3347839,65.94361,447.24362,1115.9727,1073.6492,450.62146,150.45143,87.03604,60.177425,41.056915,24.163094,13.951894,9.304311,6.5612516,4.2771015,2.8413374
2028-07-01,0.0,16.117971,2159.3972,1371.5114,0.05315660743051079,4.386699439963928,1.2704036,65.82331,446.41998,1113.9318,1071.6935,449.8089,150.19026,86.89169,60.076496,40.986206,24.112553,13.919019,9.282961,6.5476303,4.269196,2.8368707
2028-08-01,0.0,16.11776,2141.9697,1382.4758,0.05209645217931555,4.409405501301762,1.2455952,65.70413,445.61426,1111.9076,1069.7626,448.9926,149.91656,86.73495,59.967094,40.912136,24.052544,13.876672,9.257692,6.532861,4.2602925,2.831629
2028-09-01,0.0,15.914291,2143.6697,1374.3901,0.05209383124742085,4.440291099588733,1.2461327,65.58488,444.80322,1109.8958,1067.813,448.16412,149.62927,86.56411,59.837875,40.818325,23.975416,13.8215475,9.22713,6.517805,4.251075,2.8260252
2028-10-01,0.0,15.863067,2158.233,1353.3848,0.05143771509625747,4.336135963271772,1.2299694,65.46586,443.9951,1107.8784,1065.8768,447.3487,149.36295,86.41546,59.723705,40.73394,23.904446,13.770829,9.200875,6.5060368,4.2438393,2.8217123
2028-11-01,0.0,15.687786,2174.3203,1331.2369,0.05127099111439196,4.1398573363194195,1.2263409,65.349106,443.2032,1105.9045,1063.9902,446.56494,149.11551,86.28207,59.627342,40.66704,23.847212,13.729533,9.178634,6.4950128,4.237334,2.8179445
2028-12-01,0.0,15.342494,2186.0027,1313.6813,0.05070978090493466,4.030064119377931,1.2112732,65.23082,442.40067,1103.902,1062.0774,445.77927,148.87625,86.1578,59.54322,40.613197,23.802773,13.698081,9.161659,6.487134,4.2326636,2.8154204
2029-01-01,0.0,15.095859,2165.7852,1328.2101,0.04959643642341699,4.056363645550882,1.1838176,65.11737,441.6307,1101.9889,1060.2488,445.0364,148.6521,86.04051,59.467068,40.567684,23.763195,13.669248,9.145433,6.4794536,4.227711,2.8122823
2029-02-01,0.0,15.102585,2133.9968,1354.1116,0.048802148402381645,4.17184495764655,1.1639336,65.00479,440.86624,1100.0792,1058.4409,444.31348,148.4365,85.92747,59.38983,40.516872,23.718634,13.636509,9.127013,6.470957,4.221999,2.808385
2029-03-01,0.0,14.983276,2124.2368,1357.8705,0.04882601438349573,4.206788205934787,1.1638443,64.88824,440.0841,1098.1251,1056.5968,443.55865,148.20868,85.801956,59.294827,40.44981,23.665558,13.5994835,9.107041,6.4614897,4.2156863,2.804351
2029-04-01,0.0,14.75394,2136.8894,1339.3135,0.0484388086492079,4.109629681152098,1.1550761,64.77226,439.2936,1096.1697,1054.7363,442.81415,147.98117,85.67528,59.189266,40.369953,23.60924,13.562552,9.086313,6.450979,4.209148,2.8004043
2029-05-01,0.0,14.188411,2160.0132,1310.5685,0.047693771916729674,3.8530808582577722,1.1384312,64.65611,438.51236,1094.2075,1052.8668,442.0575,147.7396,85.53883,59.075638,40.283314,23.55172,13.526809,9.066152,6.4405107,4.203021,2.7969928
2029-06-01,0.0,13.584861,2143.2844,1322.244,0.045863561690462816,3.678684231162746,1.0953842,64.54862,437.78036,1092.3958,1051.1521,441.36325,147.52686,85.42365,58.98784,40.220512,23.508842,13.499415,9.04994,6.4316106,4.197595,2.7937932
2029-07-01,0.0,13.354108,2122.2913,1338.1411,0.04391282582019904,3.6487860292417413,1.0487275,64.447014,437.09106,1090.6737,1049.52,440.70303,147.32921,85.31844,58.913914,40.1694,23.47018,13.473595,9.033096,6.4204106,4.1908035,2.7896242
2029-08-01,0.0,13.390714,2104.8804,1350.1655,0.04316567722681555,3.6883449635638845,1.0312696,64.34605,436.41208,1088.9794,1047.9037,440.03677,147.11974,85.20144,58.8332,40.114426,23.42301,13.439189,9.0126,6.408429,4.1831813,2.7849097
2029-09-01,0.0,13.268642,2107.012,1342.7273,0.043282373619672916,3.739857145280529,1.0345589,64.24615,435.73224,1087.2858,1046.2759,439.36554,146.90144,85.076645,58.738613,40.044716,23.36104,13.393745,8.987628,6.396199,4.175493,2.7799397
2029-10-01,0.0,13.27541,2122.1165,1322.157,0.04288884351123771,3.693811790255169,1.0248325,64.14541,435.04398,1085.5789,1044.6362,438.68845,146.68886,84.95975,58.64602,39.974934,23.299599,13.34872,8.964762,6.3862066,4.169141,2.775926
2029-11-01,0.0,13.199867,2138.5735,1300.4849,0.04290978387595324,3.565920574519627,1.025623,64.04477,434.36893,1083.8893,1043.0356,438.0328,146.49007,84.85416,58.567253,39.91966,23.249134,13.31158,8.945073,6.376672,4.1632843,2.77236
2029-12-01,0.0,12.984111,2151.4524,1282.4901,0.042669832445086577,3.4975189176144537,1.0185802,63.942535,433.67422,1082.1622,1041.3917,437.3682,146.29279,84.75265,58.498207,39.874744,23.209885,13.283338,8.929949,6.3697124,4.158993,2.7698214
2030-01-01,0.0,12.843786,2132.1438,1296.832,0.04197493723511465,3.5251274366484853,1.0011992,63.84373,433.00125,1080.4872,1039.8173,436.73465,146.11069,84.659904,58.437492,39.836975,23.1758,13.258253,8.915918,6.3631315,4.154536,2.7668867
