,decimalLatitude,decimalLongitude,eventDate,Year,Month,Day,Depth,ParentEventID,measurementValue,measurementUnit,h0,h1,h2,h3,wind_mag,measurementValue_vol_1m,measurementValue_vol_5m,measurementUnit_vol
1410,34.39,-170.02,2009-07-08 12:00:00,2009,7,8,0.15,29,0.000816558242385334,g m-2,577727389698621439,582217795186458623,586720295302201343,591223826210095103,3.533944606781006,0.0008384657296459016,0.00016769314593387816,gm-3
1411,35.06,-171.64,2009-07-09 12:00:00,2009,7,9,0.15,29,0.0007601777258111661,g m-2,577727389698621439,582217795186458623,586719745546387455,591223001576374271,2.831942081451416,0.000760550458182211,0.0001521100916364422,gm-3
1412,35.0,-171.74,2009-07-09 12:00:00,2009,7,9,0.15,29,0.000563651723209478,g m-2,577727389698621439,582217795186458623,586719745546387455,591223001576374271,2.831942081451416,0.0005639280944264999,0.00011278561888529998,gm-3
1413,35.0,-171.82,2009-07-09 12:00:00,2009,7,9,0.15,29,0.00834908272485181,g m-2,577727389698621439,582217795186458623,586719745546387455,591223001576374271,2.831942081451416,0.008353176469372886,0.0016706352938745772,gm-3
1414,35.0,-171.93,2009-07-09 12:00:00,2009,7,9,0.15,29,0.0004076255965837727,g m-2,577727389698621439,582217795186458623,586719745546387455,591223001576374271,2.831942081451416,0.00040782546465403373,8.156509293080675e-05,gm-3
1415,34.59,-172.95,2009-07-10 12:00:00,2009,7,10,0.15,29,0.0002999583431673354,g m-2,577727389698621439,582217795186458623,586720845058015231,591223001576374271,1.4941060543060303,0.0002999583431673354,5.999166863346708e-05,gm-3
1416,34.54,-176.4,2009-07-12 12:00:00,2009,7,12,0.15,29,0.0013152008380952374,g m-2,577375545977733119,581874747558592511,586375598406893567,591224375965908991,5.7687225341796875,0.002642290132744727,0.0005342789643792636,gm-3
1417,34.49,-176.44,2009-07-12 12:00:00,2009,7,12,0.15,29,0.006078930876181918,g m-2,577375545977733119,581874747558592511,586375598406893567,591224375965908991,5.7687225341796875,0.012212810854831299,0.0024694668669488933,gm-3
1418,34.47,-176.46,2009-07-12 12:00:00,2009,7,12,0.15,29,0.0006991011134787968,g m-2,577375545977733119,581874747558592511,586375598406893567,591224375965908991,5.7687225341796875,0.0014045215912507755,0.0002839984647871661,gm-3
1419,34.45,-176.48,2010-07-12 12:00:00,2010,7,12,0.15,29,0.00011432016875471215,g m-2,577375545977733119,581874747558592511,586375598406893567,591224375965908991,3.7931222915649414,0.00012118150687292858,2.4236301492332683e-05,gm-3
1420,34.43,-176.49,2009-07-12 12:00:00,2009,7,12,0.15,29,0.009922654713410528,g m-2,577375545977733119,581874747558592511,586375598406893567,591224375965908991,5.7687225341796875,0.019935002989998882,0.004030917203377042,gm-3
1421,34.01,-179.99,2009-07-14 12:00:00,2009,7,14,0.15,29,3.468757745160135e-05,g m-2,577375545977733119,581874747558592511,586374498895265791,590878029803159551,7.5569353103637695,0.00012486560032182067,3.0350454930262202e-05,gm-3
1422,34.05,-179.99,2009-07-14 12:00:00,2009,7,14,0.15,29,0.00038542390562707607,g m-2,577375545977733119,581874747558592511,586374498895265791,590878029803159551,7.5569353103637695,0.0013874185195450676,0.0003372328578754691,gm-3
1423,34.15,-179.99,2009-07-14 12:00:00,2009,7,14,0.15,29,2.490188650655354e-05,g m-2,577375545977733119,581874747558592511,586374498895265791,590878029803159551,5.216347694396973,4.019825130317535e-05,8.052715584329935e-06,gm-3
1424,34.16,-179.99,2009-07-14 12:00:00,2009,7,14,0.15,29,0.0010004296136179407,g m-2,577375545977733119,581874747558592511,586374498895265791,590878029803159551,5.216347694396973,0.0016149588108021013,0.0003235166596107563,gm-3
1425,34.51,-179.86,2009-07-15 12:00:00,2009,7,15,0.15,29,3.9918277542039874e-05,g m-2,577375545977733119,581874747558592511,586374498895265791,590877754925252607,8.067793846130371,0.00016052029321791177,4.3062112024183335e-05,gm-3
1426,35.1,-179.93,2009-07-15 12:00:00,2009,7,15,0.15,29,7.086599167714588e-05,g m-2,577375545977733119,581874747558592511,586374498895265791,590877754925252607,0.896026074886322,7.086599167714588e-05,1.4173198335429177e-05,gm-3
1427,35.38,-179.89,2009-07-15 12:00:00,2009,7,15,0.15,29,0.00010236610357241753,g m-2,577375545977733119,581874747558592511,586374498895265791,590877754925252607,1.8384326696395874,0.00010236610357242072,2.0473220714484143e-05,gm-3
1428,35.41,-179.87,2009-07-15 12:00:00,2009,7,15,0.15,29,4.8524262131065645e-05,g m-2,577375545977733119,581874747558592511,586374498895265791,590877754925252607,1.8384326696395874,4.8524262131067156e-05,9.704852426213431e-06,gm-3
1429,36.1,-179.59,2009-07-16 12:00:00,2009,7,16,0.15,29,0.0002130621783115427,g m-2,577375545977733119,581874747558592511,586376148162707455,590878785717403647,2.8095884323120117,0.00021314752796515294,4.262950559303059e-05,gm-3
1430,36.48,-179.35,2009-07-16 12:00:00,2009,7,16,0.15,29,8.96074672889406e-05,g m-2,577375545977733119,581874747558592511,586376148162707455,590879679070601215,0.6147885322570801,8.96074672889406e-05,1.792149345778812e-05,gm-3
1431,37.85,-179.38,2009-07-17 12:00:00,2009,7,17,0.15,29,4.6705430864053936e-05,g m-2,577375545977733119,581874747558592511,586376148162707455,590594836839530495,3.469752073287964,4.76941895516197e-05,9.538837910381087e-06,gm-3
1432,39.3,-179.75,2009-07-18 12:00:00,2009,7,18,0.15,29,0.00011616254552424765,g m-2,577375545977733119,581588874535370751,586360205244104703,590594561961623551,5.136966705322266,0.00018184567832326196,3.641070193865865e-05,gm-3
1433,39.31,-179.74,2009-07-18 12:00:00,2009,7,18,0.15,29,0.0003240465918895608,g m-2,577375545977733119,581588874535370751,586360205244104703,590594561961623551,5.136966705322266,0.0005072760074648861,0.00010157115461167385,gm-3
1434,40.31,-178.91,2009-07-19 12:00:00,2009,7,19,0.15,29,0.00011297470662111273,g m-2,577094071001022463,581588874535370751,586089175627857919,590594699400577023,3.7420308589935303,0.00011885702323423191,2.3771404693930954e-05,gm-3
1435,40.49,-178.71,2009-07-19 12:00:00,2009,7,19,0.15,29,0.00012551045920493377,g m-2,577094071001022463,581588874535370751,586089175627857919,590592637816274943,3.658414840698242,0.00013060487137533442,2.6120974285648558e-05,gm-3
1436,25.63,-158.98,2009-09-09 12:00:00,2009,9,9,0.15,29,4.783037350692034e-05,g m-2,577727389698621439,582204601046925311,586707101162668031,591210632070561791,2.5653748512268066,4.783162466515571e-05,9.566324933031143e-06,gm-3
1437,28.01,-160.31,2009-09-11 12:00:00,2009,9,11,0.15,29,0.0004262631500963117,g m-2,577727389698621439,582222193232969727,586722494325456895,591225819074920447,3.4855310916900635,0.00043584371237256604,8.716874247528488e-05,gm-3
1438,26.65,-160.3,2009-09-11 12:00:00,2009,9,11,0.15,29,0.0001873021645088349,g m-2,577727389698621439,582204601046925311,586706551406854143,591209669997887487,3.855130672454834,0.00020053678757277337,4.010735805573429e-05,gm-3
1439,31.16,-160.24,2009-09-13 12:00:00,2009,9,13,0.15,29,0.0005879608140005085,g m-2,577727389698621439,582222193232969727,586724693348712447,591228018098175999,4.5506205558776855,0.0007474912361275151,0.00014950329686717225,gm-3
1440,31.15,-160.1,2009-09-13 12:00:00,2009,9,13,0.15,29,0.002939619008135438,g m-2,577727389698621439,582222193232969727,586724693348712447,591228018098175999,4.5506205558776855,0.0037372209062442687,0.0007474694278678149,gm-3
1441,31.15,-159.98,2009-09-13 12:00:00,2009,9,13,0.15,29,0.0004577124185539921,g m-2,577727389698621439,582222193232969727,586724693348712447,591228018098175999,4.5506205558776855,0.0005819027618659332,0.00011638448338975478,gm-3
1442,30.81,-158.69,2009-09-17 12:00:00,2009,9,17,0.15,29,0.00028415225788650786,g m-2,577445914721910783,582222193232969727,586430573988282367,590934104896176127,6.114828586578369,0.0006527906523291062,0.00013393152133568933,gm-3
1443,31.31,-158.73,2009-09-17 12:00:00,2009,9,17,0.15,29,1.3311646063760584e-05,g m-2,577445914721910783,582222193232969727,586430573988282367,590934104896176127,6.087924480438232,3.0271386585111415e-05,6.201719163389071e-06,gm-3
1444,32.01,-159.01,2009-09-18 12:00:00,2009,9,18,0.15,29,0.0007083095691646724,g m-2,577445914721910783,582222193232969727,586724693348712447,591227880659222527,3.6571133136749268,0.0007369433478541652,0.0001473886696290114,gm-3
1445,32.5,-159.92,2009-09-18 12:00:00,2009,9,18,0.15,29,0.0003214805015616951,g m-2,577445914721910783,582222193232969727,586724693348712447,591227811939745791,4.111855506896973,0.00036226659069651696,7.245335254480205e-05,gm-3
1446,32.55,-159.96,2009-09-18 12:00:00,2009,9,18,0.15,29,0.005957743465353705,g m-2,577445914721910783,582222193232969727,586724693348712447,591227811939745791,4.111855506896973,0.006713599745407711,0.0013427205866913933,gm-3
1447,33.14,-159.25,2009-09-19 12:00:00,2009,9,19,0.15,29,0.00025442120176681377,g m-2,577445914721910783,581945116302770175,586724693348712447,591228155537129471,5.135076522827148,0.00039799231022238576,7.968864957616139e-05,gm-3
1448,33.18,-159.23,2009-09-19 12:00:00,2009,9,19,0.15,29,0.003565930985573784,g m-2,577445914721910783,581945116302770175,586724693348712447,591228155537129471,5.135076522827148,0.005578203000325655,0.0011169046555428658,gm-3
1449,34.29,-144.35,2009-09-24 12:00:00,2009,9,24,0.15,29,0.006225330878383047,g m-2,577445914721910783,581918728023703551,586421228139446271,590924346730479615,2.3539938926696777,0.006225336172464853,0.0012450672344929705,gm-3
1450,34.37,-143.71,2009-09-24 12:00:00,2009,9,24,0.15,29,0.008645646241339278,g m-2,577445914721910783,581918728023703551,586421228139446271,590924415449956351,2.3539938926696777,0.008645653593680762,0.0017291307187361524,gm-3
1451,34.67,-142.08,2009-09-25 12:00:00,2009,9,25,0.15,29,0.0021245887927194298,g m-2,577445914721910783,581940718256259071,586442118860374015,590945374890360831,1.671933650970459,0.0021245887927194298,0.00042491775854388593,gm-3
1452,34.93,-141.9,2009-09-25 12:00:00,2009,9,25,0.15,29,0.0012580381277805016,g m-2,577445914721910783,581940718256259071,586442118860374015,590945374890360831,1.456656575202942,0.0012580381277805016,0.00025160762555610035,gm-3
1453,35.01,-141.43,2009-09-26 12:00:00,2009,9,26,0.15,29,0.007414754569325026,g m-2,577445914721910783,581940718256259071,586442118860374015,590945374890360831,1.7820699214935303,0.007414754569325036,0.0014829509138650071,gm-3
1454,35.38,-141.02,2009-09-26 12:00:00,2009,9,26,0.15,29,0.005833737146529565,g m-2,577445914721910783,581940718256259071,586442118860374015,590945237451407359,0.8336848616600037,0.005833737146529565,0.001166747429305913,gm-3
1455,35.84,-140.82,2009-09-26 12:00:00,2009,9,26,0.15,29,0.00583833585423745,g m-2,577445914721910783,581940718256259071,586442118860374015,590945237451407359,0.7388770580291748,0.00583833585423745,0.00116766717084749,gm-3
1456,36.07,-140.83,2009-09-27 12:00:00,2009,9,27,0.15,29,0.010144901144780545,g m-2,577445914721910783,581940718256259071,586442118860374015,590945237451407359,0.05609731748700142,0.010144901144780545,0.002028980228956109,gm-3
1457,36.04,-140.32,2009-09-27 12:00:00,2009,9,27,0.15,29,0.0030298890466542803,g m-2,577445914721910783,581940718256259071,586442118860374015,590945581048791039,0.05609731748700142,0.0030298890466542803,0.0006059778093308561,gm-3
1458,36.01,-140.15,2009-09-27 12:00:00,2009,9,27,0.15,29,0.00874806353596416,g m-2,577445914721910783,581940718256259071,586442118860374015,590945581048791039,0.05609731748700142,0.00874806353596416,0.001749612707192832,gm-3
1459,35.98,-139.99,2009-09-27 12:00:00,2009,9,27,0.15,29,0.012481018746778415,g m-2,577445914721910783,581940718256259071,586442118860374015,590945581048791039,0.05609731748700142,0.012481018746778415,0.002496203749355683,gm-3
1460,35.93,-139.77,2009-09-27 12:00:00,2009,9,27,0.15,29,0.008885276268248981,g m-2,577445914721910783,581940718256259071,586442118860374015,590945581048791039,0.05609731748700142,0.008885276268248981,0.0017770552536497963,gm-3
1461,35.69,-139.2,2009-09-28 12:00:00,2009,9,28,0.15,29,0.001972028773639632,g m-2,577445914721910783,581940718256259071,586441019348746239,590944275378733055,0.9121905565261841,0.001972028773639632,0.00039440575472792644,gm-3
1462,34.65,-142.29,2009-09-25 12:00:00,2009,9,25,0.15,29,0.003786559274038485,g m-2,577445914721910783,581940718256259071,586442118860374015,590945374890360831,1.671933650970459,0.003786559274038485,0.000757311854807697,gm-3
1463,31.6,-58.46,2010-10-26 12:00:00,2010,10,26,0.15,32,5.48076923076924e-06,g m-2,577516283466088447,582015485046947839,586515236383621119,591018492413607935,3.808290481567383,5.8234269953188476e-06,1.1646854063766508e-06,gm-3
1464,25.51,-79.95,2011-02-21 12:00:00,2011,2,21,0.15,32,4.034482758620699e-06,g m-2,577692205326532607,582173814721347583,586675765081276415,591178952391786495,6.546635150909424,1.0829328434593994e-05,2.293172569681852e-06,gm-3
1465,19.74,-61.71,2011-03-13 12:00:00,2011,3,13,0.15,32,4.0419161676646796e-06,g m-2,577832942814887935,582327746349236223,586828047441723391,591331440910663679,2.982347011566162,4.048499700357995e-06,8.096999400715989e-07,gm-3
1466,19.42,-69.11,2011-04-15 12:00:00,2011,4,15,0.15,32,5.48076923076924e-06,g m-2,577832942814887935,582318950256214015,586822000127770623,591325324877234175,4.940450668334961,7.967715293113247e-06,1.5942256554176359e-06,gm-3
1467,41.32,-70.83,2011-06-20 15:57:00,2011,6,20,0.15,32,5.3975903614458e-06,g m-2,577234808489377791,581707621791170559,586210671662727167,590710904035737599,1.8887627124786377,5.3975903614480295e-06,1.079518072289606e-06,gm-3
1468,17.47,-60.64,2012-04-28 12:00:00,2012,4,28,0.15,32,4.04255319148935e-06,g m-2,578149602163687423,582626813511991295,587128214116106239,591631332707139583,2.41525936126709,4.042563772242002e-06,8.085127544484004e-07,gm-3
1469,36.5,-60.47,2012-10-21 10:56:00,2012,10,21,0.15,32,5.39944903581268e-06,g m-2,577234808489377791,581729612023726079,586229913116213247,590733031707246591,11.33096694946289,3.0690625292373976e-05,1.6308085660873055e-05,gm-3
1470,32.95,-58.31,2012-10-24 12:00:00,2012,10,24,0.15,32,5.4e-06,g m-2,577516283466088447,582015485046947839,586515236383621119,591018767291514879,2.2448110580444336,5.400000443622884e-06,1.080000088724577e-06,gm-3
1471,12.06,-59.54,2012-11-06 11:41:00,2012,11,6,0.15,32,5.482233502538081e-06,g m-2,578149602163687423,582626813511991295,587129863383547903,591633394291441663,2.782747507095337,5.483940663584928e-06,1.0967881327169856e-06,gm-3
1472,30.0,133.39,2000-04-06 12:00:00,2000,4,6,0.15,37,0.0,g m-2,577797758442799103,582292561977147391,586792313313820671,591295638063284223,3.563957929611206,0.0,0.0,gm-3
1473,31.0,134.21,2000-04-08 12:00:00,2000,4,8,0.15,37,9.068627450980382e-06,g m-2,577797758442799103,582292561977147391,586792313313820671,591295500624330751,7.1872878074646,2.9675097222758215e-05,6.790283393797941e-06,gm-3
1474,31.5,134.63,2000-04-08 12:00:00,2000,4,8,0.15,37,0.0,g m-2,577797758442799103,582292561977147391,586795062092890111,591298318122876927,7.225722312927246,0.0,0.0,gm-3
1475,32.0,135.03,2000-04-08 12:00:00,2000,4,8,0.15,37,0.033603192015153265,g m-2,577797758442799103,582292561977147391,586795062092890111,591298318122876927,7.424498558044434,0.11708005042023385,0.027815742571555602,gm-3
1476,32.26,135.27,2000-04-09 12:00:00,2000,4,9,0.15,37,0.0,g m-2,577797758442799103,582292561977147391,586795062092890111,591298180683923455,5.998546600341797,0.0,0.0,gm-3
1477,32.46,135.49,2000-04-09 12:00:00,2000,4,9,0.15,37,5.6180580437119315e-05,g m-2,577797758442799103,582292561977147391,586795062092890111,591298180683923455,6.5488409996032715,0.00015091304646063351,3.196321507062001e-05,gm-3
1478,32.84,135.85,2000-04-09 12:00:00,2000,4,9,0.15,37,0.0,g m-2,577305177233555455,582292561977147391,586795062092890111,591298249403400191,6.9662184715271,0.0,0.0,gm-3
1479,33.07,136.06,2000-04-09 12:00:00,2000,4,9,0.15,37,5.982905982905992e-06,g m-2,577305177233555455,582292561977147391,586795062092890111,591298249403400191,7.254885673522949,1.9942458867366853e-05,4.610258327875599e-06,gm-3
1480,33.33,136.29,2000-04-09 12:00:00,2000,4,9,0.15,37,4.606373598690017e-05,g m-2,577305177233555455,582292561977147391,586795062092890111,591298249403400191,7.188479423522949,0.00015078314515079862,3.4508461750059584e-05,gm-3
1481,33.67,136.53,2000-04-09 12:00:00,2000,4,9,0.15,37,8.015682857765213e-06,g m-2,577305177233555455,581782388581859327,586284338941788159,590787801130205183,6.356071472167969,2.012669655038015e-05,4.194516702149923e-06,gm-3
1482,34.01,136.78,2000-04-09 12:00:00,2000,4,9,0.15,37,0.0,g m-2,577305177233555455,581782388581859327,586284338941788159,590787801130205183,8.076326370239258,0.0,0.0,gm-3
1483,33.54,135.35,2000-06-07 12:00:00,2000,6,7,0.15,37,0.00011702834019634374,g m-2,577305177233555455,582292561977147391,586795062092890111,591298524281307135,3.9853782653808594,0.00012834210306487655,2.5668422998889238e-05,gm-3
1484,33.4,135.77,2000-06-08 12:00:00,2000,6,8,0.15,37,2.9046682167769615e-05,g m-2,577305177233555455,582292561977147391,586795062092890111,591298524281307135,5.180548191070557,4.6241889168689964e-05,9.261238547678721e-06,gm-3
1485,33.24,135.79,2000-06-08 12:00:00,2000,6,8,0.15,37,2.1009442446043105e-05,g m-2,577305177233555455,582292561977147391,586795062092890111,591298249403400191,7.1610846519470215,6.825015127666865e-05,1.5556714869800198e-05,gm-3
1486,33.6,136.01,2000-06-08 12:00:00,2000,6,8,0.15,37,0.000437969898976015,g m-2,577305177233555455,581782388581859327,586795062092890111,591298524281307135,6.59234094619751,0.0011939605126186385,0.000253920138743071,gm-3
1487,33.51,136.2,2000-06-08 12:00:00,2000,6,8,0.15,37,0.0003740105169916907,g m-2,577305177233555455,581782388581859327,586795062092890111,590787801130205183,7.799984455108643,0.0014232606068717037,0.0003618719814526782,gm-3
1488,33.33,135.22,2000-06-07 12:00:00,2000,6,7,0.15,37,0.005933624479324311,g m-2,577305177233555455,582292561977147391,586795062092890111,591298524281307135,6.014143943786621,0.013118646775564898,0.0026777466346002846,gm-3
1489,33.12,135.17,2000-06-07 12:00:00,2000,6,7,0.15,37,7.20339983473026e-05,g m-2,577305177233555455,582292561977147391,586795062092890111,591298180683923455,6.083499431610107,0.00016353424613674603,3.349557249644977e-05,gm-3
1490,33.07,135.8,2000-06-08 12:00:00,2000,6,8,0.15,37,0.0017510201240979646,g m-2,577305177233555455,582292561977147391,586795062092890111,591298249403400191,8.22519588470459,0.007253258273971206,0.0020114018525510804,gm-3
1491,33.16,136.1,2000-06-08 12:00:00,2000,6,8,0.15,37,0.00015411991022763695,g m-2,577305177233555455,582292561977147391,586795062092890111,591298249403400191,8.159146308898926,0.0006306635920395197,0.00017245047387084896,gm-3
1492,33.42,136.37,2000-06-08 12:00:00,2000,6,8,0.15,37,0.001283054718250466,g m-2,577305177233555455,582292561977147391,586795062092890111,591298249403400191,7.799984455108643,0.004882539805658277,0.001241413094316327,gm-3
1493,34.24,137.0,2000-06-13 12:00:00,2000,6,13,0.15,37,0.0031132254404629164,g m-2,577305177233555455,581782388581859327,586284338941788159,590787732410728447,6.485291004180908,0.00818187694945598,0.0017230766529531532,gm-3
1494,34.0,136.99,2000-06-13 12:00:00,2000,6,13,0.15,37,0.00010716147619700931,g m-2,577305177233555455,581782388581859327,586284338941788159,590787801130205183,8.926934242248535,0.0004958467940816546,0.0001608740529483391,gm-3
1495,33.49,136.97,2000-06-14 12:00:00,2000,6,14,0.15,37,0.0017419567285832654,g m-2,577305177233555455,581799980767903743,586300281860390911,590803606609854463,5.662966728210449,0.0033559786468467124,0.0006766407133570208,gm-3
1496,32.97,137.09,2000-06-14 12:00:00,2000,6,14,0.15,37,0.0001840613537845951,g m-2,577305177233555455,581799980767903743,586300281860390911,590803606609854463,5.220949649810791,0.0002976567214918327,5.9630013910506505e-05,gm-3
1497,32.47,137.07,2000-06-14 12:00:00,2000,6,14,0.15,37,0.0009059268600252215,g m-2,577305177233555455,581799980767903743,586300281860390911,590803469170900991,4.540797710418701,0.0011481707003149822,0.00022964132402398182,gm-3
1498,31.99,137.02,2000-06-15 12:00:00,2000,6,15,0.15,37,0.001796295570364562,g m-2,577305177233555455,582292561977147391,586300281860390911,590803469170900991,1.3292651176452637,0.001796295570364562,0.0003592591140729124,gm-3
1499,31.5,136.99,2000-06-15 12:00:00,2000,6,15,0.15,37,0.0009264209868831983,g m-2,577797758442799103,582292561977147391,586792863069634559,591296325258051583,1.772071361541748,0.0009264209868831989,0.0001852841973766398,gm-3
1500,33.34,135.5,2000-06-19 12:00:00,2000,6,19,0.15,37,0.01078647497337594,g m-2,577305177233555455,582292561977147391,586795062092890111,591298524281307135,0.9604306817054749,0.01078647497337594,0.002157294994675188,gm-3
1501,33.0,135.5,2000-06-19 12:00:00,2000,6,19,0.15,37,0.000422089985873071,g m-2,577305177233555455,582292561977147391,586795062092890111,591298180683923455,1.2949084043502808,0.000422089985873071,8.44179971746142e-05,gm-3
1502,32.5,135.5,2000-06-19 12:00:00,2000,6,19,0.15,37,0.003950190932966686,g m-2,577305177233555455,582292561977147391,586795062092890111,591298180683923455,3.7599148750305176,0.004166535816729228,0.0008333071656189288,gm-3
1503,32.0,135.5,2000-06-19 12:00:00,2000,6,19,0.15,37,0.0010730794873694354,g m-2,577797758442799103,582292561977147391,586795062092890111,591298386842353663,5.634679794311523,0.002044222026033043,0.00041188777013121037,gm-3
1504,31.5,135.5,2000-06-19 12:00:00,2000,6,19,0.15,37,0.0015840838712211913,g m-2,577797758442799103,582292561977147391,586795062092890111,591296256538574847,6.0554656982421875,0.003558081269337159,0.0007277288239744593,gm-3
1505,31.0,135.5,2000-06-19 12:00:00,2000,6,19,0.15,37,0.000575875632492513,g m-2,577797758442799103,582292561977147391,586792863069634559,591296256538574847,5.508327960968018,0.001043212535386189,0.00020967555626795129,gm-3
1506,30.49,135.5,2000-06-19 12:00:00,2000,6,19,0.15,37,0.1533402354403289,g m-2,577797758442799103,582292561977147391,586792863069634559,591296393977528319,5.868806838989258,0.32043613498905693,0.0650104340851845,gm-3
1507,30.0,135.5,2000-06-19 12:00:00,2000,6,19,0.15,37,0.008463397984438428,g m-2,577797758442799103,582292561977147391,586792863069634559,591296393977528319,6.767390727996826,0.024437051667775482,0.005292817586702401,gm-3
1508,29.34,135.22,2000-06-18 12:00:00,2000,6,18,0.15,37,0.00018493181285112717,g m-2,577797758442799103,582292561977147391,586793962581262335,591297424769679359,5.0034379959106445,0.00027520060425922433,5.507301111422614e-05,gm-3
1509,33.38,136.0,2000-09-29 12:00:00,2000,9,29,0.15,37,1.8016152412507743e-05,g m-2,577305177233555455,582292561977147391,586795062092890111,591298249403400191,0.4121398627758026,1.8016152412507743e-05,3.6032304825015484e-06,gm-3
1510,33.17,136.0,2000-09-30 12:00:00,2000,9,30,0.15,37,0.000437980534198479,g m-2,577305177233555455,582292561977147391,586795062092890111,591298249403400191,0.0,0.000437980534198479,8.75961068396958e-05,gm-3
1511,32.97,136.0,2000-09-30 12:00:00,2000,9,30,0.15,37,0.0029581619700431573,g m-2,577305177233555455,582292561977147391,586795062092890111,591298249403400191,0.0,0.0029581619700431573,0.0005916323940086314,gm-3
1512,32.77,136.0,2000-09-30 12:00:00,2000,9,30,0.15,37,0.0005720137338231399,g m-2,577305177233555455,582292561977147391,586795062092890111,591298249403400191,0.0,0.0005720137338231399,0.00011440274676462797,gm-3
1513,32.57,136.0,2000-09-30 12:00:00,2000,9,30,0.15,37,6.895582217520803e-05,g m-2,577305177233555455,582292561977147391,586795062092890111,591298249403400191,0.0,6.895582217520803e-05,1.3791164435041606e-05,gm-3
1514,33.17,137.0,2000-10-01 12:00:00,2000,10,1,0.15,37,0.0002867819786127503,g m-2,577305177233555455,581799980767903743,586300281860390911,590803606609854463,0.7027950286865234,0.0002867819786127503,5.735639572255006e-05,gm-3
1515,32.98,137.0,2000-10-01 12:00:00,2000,10,1,0.15,37,0.001955012960082947,g m-2,577305177233555455,581799980767903743,586300281860390911,590803606609854463,2.014709234237671,0.0019550129602539674,0.0003910025920507935,gm-3
1516,32.77,137.0,2000-10-02 12:00:00,2000,10,2,0.15,37,0.0,g m-2,577305177233555455,581799980767903743,586300281860390911,590803469170900991,8.763532638549805,0.0,0.0,gm-3
1517,32.57,137.0,2000-10-02 12:00:00,2000,10,2,0.15,37,0.00030304920961455114,g m-2,577305177233555455,581799980767903743,586300281860390911,590803469170900991,8.869696617126465,0.0013912830320314377,0.000445508016633915,gm-3
1518,32.58,138.06,2000-10-02 12:00:00,2000,10,2,0.15,37,0.0,g m-2,577305177233555455,581799980767903743,586300281860390911,590803400451424255,9.12430477142334,0.0,0.0,gm-3
1519,32.77,138.0,2000-10-02 12:00:00,2000,10,2,0.15,37,5.4037073251919366e-05,g m-2,577305177233555455,581799980767903743,586300281860390911,590803400451424255,8.67457389831543,0.00024117831151780874,7.386846467120949e-05,gm-3
1520,32.96,138.0,2000-10-03 12:00:00,2000,10,3,0.15,37,0.020741212367362136,g m-2,577305177233555455,581799980767903743,586300281860390911,590803400451424255,7.8467841148376465,0.07972864974642499,0.020456566260799863,gm-3
1521,33.16,138.0,2000-10-03 12:00:00,2000,10,3,0.15,37,0.0028567374322213037,g m-2,577305177233555455,581799980767903743,586300281860390911,590803537890377727,9.013164520263672,0.013370795550482695,0.004424798927840817,gm-3
1522,34.26,137.0,2001-03-05 12:00:00,2001,3,5,0.15,37,0.0,g m-2,577305177233555455,581782388581859327,586284338941788159,590787732410728447,8.088268280029297,0.0,0.0,gm-3
1523,33.92,137.01,2001-03-05 12:00:00,2001,3,5,0.15,37,1.5994076268048866e-05,g m-2,577305177233555455,581782388581859327,586284338941788159,590787801130205183,8.404278755187988,6.836884961285507e-05,1.9711417389829793e-05,gm-3
1524,33.58,137.0,2001-03-06 12:00:00,2001,3,6,0.15,37,0.0,g m-2,577305177233555455,581799980767903743,586284338941788159,590803606609854463,10.445015907287598,0.0,0.0,gm-3
1525,33.59,136.67,2001-03-06 12:00:00,2001,3,6,0.15,37,0.0,g m-2,577305177233555455,581782388581859327,586284338941788159,590787801130205183,9.940299987792969,0.0,0.0,gm-3
1526,33.59,136.33,2001-03-06 12:00:00,2001,3,6,0.15,37,0.0,g m-2,577305177233555455,581782388581859327,586795062092890111,590787801130205183,8.298425674438477,0.0,0.0,gm-3
1527,33.58,136.03,2001-03-06 12:00:00,2001,3,6,0.15,37,1.0112359550561782e-06,g m-2,577305177233555455,581782388581859327,586795062092890111,591298524281307135,6.640310287475586,2.8013597986668106e-06,5.985897258348958e-07,gm-3
1528,34.08,136.67,2001-03-12 12:00:00,2001,3,12,0.15,37,0.0,g m-2,577305177233555455,581782388581859327,586284338941788159,590787801130205183,6.791902542114258,0.0,0.0,gm-3
1529,33.91,136.67,2001-03-12 12:00:00,2001,3,12,0.15,37,0.0,g m-2,577305177233555455,581782388581859327,586284338941788159,590787801130205183,6.791902542114258,0.0,0.0,gm-3
1530,33.75,136.67,2001-03-12 12:00:00,2001,3,12,0.15,37,2.9920963492660906e-06,g m-2,577305177233555455,581782388581859327,586284338941788159,590787801130205183,7.113681316375732,9.591088251542466e-06,2.1712179985003965e-06,gm-3
1531,33.75,136.33,2001-03-14 12:00:00,2001,3,14,0.15,37,0.0,g m-2,577305177233555455,581782388581859327,586284338941788159,590787801130205183,7.752859115600586,0.0,0.0,gm-3
1532,33.92,136.34,2001-03-14 12:00:00,2001,3,14,0.15,37,0.0,g m-2,577305177233555455,581782388581859327,586284338941788159,590787801130205183,5.967212677001953,0.0,0.0,gm-3
1533,34.07,136.33,2001-03-14 12:00:00,2001,3,14,0.15,37,0.0,g m-2,577305177233555455,581782388581859327,586284338941788159,590787801130205183,5.967212677001953,0.0,0.0,gm-3
