,decimalLatitude,decimalLongitude,eventDate,Year,Month,Day,Depth,ParentEventID,measurementValue,measurementUnit,l_min,l_max,h0,h1,h2,h3,measurementValue_vol_1m,measurementValue_vol_5m,measurementUnit_vol
1227,42.9394,6.9721,2008-08-19,2008,8,19,0,Eriksen2014,7.858546169e-06,n m-2,0.2,inf,577023702256844799,581975902628347903,586478402744090623,590981590054600703,7.858546169e-06,1.5717092338e-06,n m-3
1228,42.9659,6.9785,2008-08-19,2008,8,19,0,Eriksen2014,1.964636542e-06,n m-2,0.2,inf,577023702256844799,581975902628347903,586478402744090623,590981590054600703,1.964636542e-06,3.929273084e-07,n m-3
1234,43.342,7.3973,2008-08-21,2008,8,21,0,Eriksen2014,1.964636542e-06,n m-2,0.2,inf,577023702256844799,581975902628347903,586008361523216383,590981590054600703,1.964636542e-06,3.929273084e-07,n m-3
1239,43.2389,7.4307,2008-08-21,2008,8,21,0,Eriksen2014,9.823182711e-06,n m-2,0.2,inf,577023702256844799,581975902628347903,586008361523216383,590981590054600703,9.823182711e-06,1.9646365422e-06,n m-3
1241,43.2181,7.2641,2008-08-21,2008,8,21,0,Eriksen2014,7.858546169e-06,n m-2,0.2,inf,577023702256844799,581975902628347903,586478402744090623,590981590054600703,7.858546169e-06,1.5717092338e-06,n m-3
1251,42.8281,6.6671,2008-08-22,2008,8,22,0,Eriksen2014,5.893909627e-06,n m-2,0.2,inf,577023702256844799,581975902628347903,586478402744090623,590981727493554175,5.893909627e-06,1.1787819253999999e-06,n m-3
1254,42.8821,6.4677,2008-10-14,2008,10,14,0,Eriksen2014,1.964636542e-06,n m-2,0.2,inf,577023702256844799,581975902628347903,586478402744090623,590981727493554175,1.964636542e-06,3.929273084e-07,n m-3
1255,42.8435,6.5119,2008-10-14,2008,10,14,0,Eriksen2014,9.823182711e-06,n m-2,0.2,inf,577023702256844799,581975902628347903,586478402744090623,590981727493554175,9.823182711e-06,1.9646365422e-06,n m-3
1256,42.804,6.5548,2008-10-14,2008,10,14,0,Eriksen2014,1.178781925e-05,n m-2,0.2,inf,577023702256844799,581975902628347903,586478402744090623,590981727493554175,1.178781925e-05,2.35756385e-06,n m-3
1258,42.7429,6.6197,2008-10-14,2008,10,14,0,Eriksen2014,5.893909627e-06,n m-2,0.2,inf,577023702256844799,581975902628347903,586478402744090623,590981727493554175,5.893909627e-06,1.1787819253999999e-06,n m-3
1259,42.6993,6.6661,2008-10-14,2008,10,14,0,Eriksen2014,1.964636542e-06,n m-2,0.2,inf,577023702256844799,581975902628347903,586478402744090623,590981727493554175,1.964636542e-06,3.929273084e-07,n m-3
1260,42.6552,6.7107,2008-10-14,2008,10,14,0,Eriksen2014,3.929273084e-06,n m-2,0.2,inf,577023702256844799,581975902628347903,586478402744090623,590981727493554175,3.929273084e-06,7.858546168e-07,n m-3
1261,42.6148,6.7523,2008-10-14,2008,10,14,0,Eriksen2014,3.929273084e-06,n m-2,0.2,inf,577023702256844799,581975902628347903,586478402744090623,590981727493554175,3.929273084e-06,7.858546168e-07,n m-3
1262,42.5744,6.7945,2008-10-14,2008,10,14,0,Eriksen2014,1.37524558e-05,n m-2,0.2,inf,577023702256844799,581975902628347903,586478402744090623,590981727493554175,1.37524558e-05,2.7504911600000003e-06,n m-3
1263,42.5339,6.835,2008-10-14,2008,10,14,0,Eriksen2014,1.964636542e-06,n m-2,0.2,inf,577023702256844799,581975902628347903,586478402744090623,590981727493554175,1.964636542e-06,3.929273084e-07,n m-3
1267,42.8276,7.1543,2008-10-15,2008,10,15,0,Eriksen2014,1.37524558e-05,n m-2,0.2,inf,577023702256844799,581975902628347903,586478402744090623,590511892431110143,1.37524558e-05,2.7504911600000003e-06,n m-3
1268,42.8792,7.1483,2008-10-15,2008,10,15,0,Eriksen2014,7.858546169e-06,n m-2,0.2,inf,577023702256844799,581975902628347903,586478402744090623,590511892431110143,7.858546169e-06,1.5717092338e-06,n m-3
1270,42.947,7.1078,2008-10-15,2008,10,15,0,Eriksen2014,1.37524558e-05,n m-2,0.2,inf,577023702256844799,581975902628347903,586478402744090623,590981590054600703,1.37524558e-05,2.7504911600000003e-06,n m-3
1271,42.9961,7.1167,2008-10-15,2008,10,15,0,Eriksen2014,1.178781925e-05,n m-2,0.2,inf,577023702256844799,581975902628347903,586478402744090623,590981590054600703,1.178781925e-05,2.35756385e-06,n m-3
1272,43.0464,7.1252,2008-10-15,2008,10,15,0,Eriksen2014,7.858546169e-06,n m-2,0.2,inf,577023702256844799,581975902628347903,586478402744090623,590981590054600703,7.858546169e-06,1.5717092338e-06,n m-3
1273,43.0961,7.134,2008-10-15,2008,10,15,0,Eriksen2014,3.929273084e-06,n m-2,0.2,inf,577023702256844799,581975902628347903,586478402744090623,590981590054600703,3.929273084e-06,7.858546168e-07,n m-3
1274,43.1315,7.1728,2008-10-15,2008,10,15,0,Eriksen2014,3.929273084e-06,n m-2,0.2,inf,577023702256844799,581975902628347903,586478402744090623,590981590054600703,3.929273084e-06,7.858546168e-07,n m-3
1275,43.1577,7.2286,2008-10-15,2008,10,15,0,Eriksen2014,3.929273084e-06,n m-2,0.2,inf,577023702256844799,581975902628347903,586478402744090623,590981590054600703,3.929273084e-06,7.858546168e-07,n m-3
1277,43.2133,7.3607,2008-10-15,2008,10,15,0,Eriksen2014,1.178781925e-05,n m-2,0.2,inf,577023702256844799,581975902628347903,586008361523216383,590981590054600703,1.178781925e-05,2.35756385e-06,n m-3
1278,43.249,7.4109,2008-10-15,2008,10,15,0,Eriksen2014,3.929273084e-06,n m-2,0.2,inf,577023702256844799,581975902628347903,586008361523216383,590981590054600703,3.929273084e-06,7.858546168e-07,n m-3
1279,43.2844,7.4614,2008-10-15,2008,10,15,0,Eriksen2014,3.929273084e-06,n m-2,0.2,inf,577023702256844799,581975902628347903,586008361523216383,590981590054600703,3.929273084e-06,7.858546168e-07,n m-3
1280,43.3148,7.5044,2008-10-15,2008,10,15,0,Eriksen2014,3.929273084e-06,n m-2,0.2,inf,577023702256844799,581975902628347903,586008361523216383,590981590054600703,3.929273084e-06,7.858546168e-07,n m-3
1282,43.3499,7.4565,2008-10-15,2008,10,15,0,Eriksen2014,5.893909627e-06,n m-2,0.2,inf,577023702256844799,581975902628347903,586008361523216383,590981590054600703,5.893909627e-06,1.1787819253999999e-06,n m-3
1283,43.3845,7.4036,2008-10-15,2008,10,15,0,Eriksen2014,1.964636542e-06,n m-2,0.2,inf,577023702256844799,581975902628347903,586008361523216383,590981590054600703,1.964636542e-06,3.929273084e-07,n m-3
1284,43.4218,7.3511,2008-10-15,2008,10,15,0,Eriksen2014,1.964636542e-06,n m-2,0.2,inf,577023702256844799,581975902628347903,586478402744090623,590981590054600703,1.964636542e-06,3.929273084e-07,n m-3
1286,43.4971,7.2506,2008-10-15,2008,10,15,0,Eriksen2014,9.823182711e-06,n m-2,0.2,inf,577023702256844799,581975902628347903,586478402744090623,590981590054600703,9.823182711e-06,1.9646365422e-06,n m-3
1287,43.5319,7.2132,2008-10-15,2008,10,15,0,Eriksen2014,9.823182711e-06,n m-2,0.2,inf,577023702256844799,581975902628347903,586478402744090623,590981590054600703,9.823182711e-06,1.9646365422e-06,n m-3
1294,43.0973,7.3991,2008-09-09,2008,9,9,0,Eriksen2014,1.964636542e-06,n m-2,0.2,inf,577023702256844799,581975902628347903,586008361523216383,590981590054600703,1.964636542e-06,3.929273084e-07,n m-3
1295,43.0498,7.4336,2008-09-09,2008,9,9,0,Eriksen2014,1.964636542e-06,n m-2,0.2,inf,577023702256844799,581975902628347903,586008361523216383,590511892431110143,1.964636542e-06,3.929273084e-07,n m-3
1300,42.5503,8.5381,2008-10-09,2008,10,9,0,Eriksen2014,1.964636542e-06,n m-2,0.2,inf,577023702256844799,581505311651659775,586008361523216383,590511480114249727,1.964636542e-06,3.929273084e-07,n m-3
1303,42.659,8.622,2008-10-09,2008,10,9,0,Eriksen2014,1.964636542e-06,n m-2,0.2,inf,577023702256844799,581505311651659775,586008361523216383,590511480114249727,1.964636542e-06,3.929273084e-07,n m-3
1312,43.1147,8.283,2008-11-09,2008,11,9,0,Eriksen2014,1.964636542e-06,n m-2,0.2,inf,577023702256844799,581505311651659775,586008361523216383,590511754992156671,1.964636542e-06,3.929273084e-07,n m-3
1316,43.0126,8.155,2008-11-09,2008,11,9,0,Eriksen2014,1.964636542e-06,n m-2,0.2,inf,577023702256844799,581505311651659775,586008361523216383,590511754992156671,1.964636542e-06,3.929273084e-07,n m-3
1323,43.1044,7.758,2008-11-09,2008,11,9,0,Eriksen2014,1.964636542e-06,n m-2,0.2,inf,577023702256844799,581505311651659775,586008361523216383,590511892431110143,1.964636542e-06,3.929273084e-07,n m-3
1324,43.1074,7.6936,2008-11-09,2008,11,9,0,Eriksen2014,5.893909627e-06,n m-2,0.2,inf,577023702256844799,581505311651659775,586008361523216383,590511892431110143,5.893909627e-06,1.1787819253999999e-06,n m-3
1327,43.1261,7.5947,2008-11-09,2008,11,9,0,Eriksen2014,1.964636542e-06,n m-2,0.2,inf,577023702256844799,581975902628347903,586008361523216383,590511892431110143,1.964636542e-06,3.929273084e-07,n m-3
1328,43.1243,7.5309,2008-11-09,2008,11,9,0,Eriksen2014,1.964636542e-06,n m-2,0.2,inf,577023702256844799,581975902628347903,586008361523216383,590511892431110143,1.964636542e-06,3.929273084e-07,n m-3
1334,42.9387,6.9428,2008-09-16,2008,9,16,0,Eriksen2014,3.929273084e-06,n m-2,0.2,inf,577023702256844799,581975902628347903,586478402744090623,590981590054600703,3.929273084e-06,7.858546168e-07,n m-3
1336,42.9794,7.0302,2008-09-16,2008,9,16,0,Eriksen2014,1.964636542e-06,n m-2,0.2,inf,577023702256844799,581975902628347903,586478402744090623,590981590054600703,1.964636542e-06,3.929273084e-07,n m-3
1339,43.0652,7.0794,2008-09-16,2008,9,16,0,Eriksen2014,1.964636542e-06,n m-2,0.2,inf,577023702256844799,581975902628347903,586478402744090623,590981590054600703,1.964636542e-06,3.929273084e-07,n m-3
1340,43.0987,7.1011,2008-09-16,2008,9,16,0,Eriksen2014,3.929273084e-06,n m-2,0.2,inf,577023702256844799,581975902628347903,586478402744090623,590981590054600703,3.929273084e-06,7.858546168e-07,n m-3
1342,43.166,7.1225,2008-09-16,2008,9,16,0,Eriksen2014,3.929273084e-06,n m-2,0.2,inf,577023702256844799,581975902628347903,586478402744090623,590981590054600703,3.929273084e-06,7.858546168e-07,n m-3
1346,42.8592,6.7719,2008-09-17,2008,9,17,0,Eriksen2014,1.964636542e-06,n m-2,0.2,inf,577023702256844799,581975902628347903,586478402744090623,590981590054600703,1.964636542e-06,3.929273084e-07,n m-3
1347,42.8443,6.7002,2008-09-17,2008,9,17,0,Eriksen2014,1.964636542e-06,n m-2,0.2,inf,577023702256844799,581975902628347903,586478402744090623,590981590054600703,1.964636542e-06,3.929273084e-07,n m-3
1348,42.8334,6.6472,2008-09-17,2008,9,17,0,Eriksen2014,7.858546169e-06,n m-2,0.2,inf,577023702256844799,581975902628347903,586478402744090623,590981727493554175,7.858546169e-06,1.5717092338e-06,n m-3
1351,42.8043,6.4864,2008-09-17,2008,9,17,0,Eriksen2014,3.929273084e-06,n m-2,0.2,inf,577023702256844799,581975902628347903,586478402744090623,590981727493554175,3.929273084e-06,7.858546168e-07,n m-3
1354,42.7711,6.3518,2008-09-17,2008,9,17,0,Eriksen2014,1.964636542e-06,n m-2,0.2,inf,577023702256844799,581975902628347903,586478402744090623,590981727493554175,1.964636542e-06,3.929273084e-07,n m-3
1356,42.7152,6.2861,2008-09-17,2008,9,17,0,Eriksen2014,1.964636542e-06,n m-2,0.2,inf,577023702256844799,581975902628347903,586478402744090623,590981727493554175,1.964636542e-06,3.929273084e-07,n m-3
1360,42.6689,6.2099,2008-09-17,2008,9,17,0,Eriksen2014,1.964636542e-06,n m-2,0.2,inf,577023702256844799,581975902628347903,586478402744090623,590981727493554175,1.964636542e-06,3.929273084e-07,n m-3
1361,42.6242,6.1877,2008-09-17,2008,9,17,0,Eriksen2014,1.964636542e-06,n m-2,0.2,inf,577481099093999615,581975902628347903,586478402744090623,590981727493554175,1.964636542e-06,3.929273084e-07,n m-3
1362,42.5771,6.1667,2008-09-17,2008,9,17,0,Eriksen2014,1.964636542e-06,n m-2,0.2,inf,577481099093999615,581975902628347903,586478402744090623,590981727493554175,1.964636542e-06,3.929273084e-07,n m-3
1368,42.5465,5.9037,2008-09-18,2008,9,18,0,Eriksen2014,1.964636542e-06,n m-2,0.2,inf,577481099093999615,581975902628347903,586478402744090623,590981727493554175,1.964636542e-06,3.929273084e-07,n m-3
1370,42.6222,5.9167,2008-09-18,2008,9,18,0,Eriksen2014,1.964636542e-06,n m-2,0.2,inf,577481099093999615,581975902628347903,586478402744090623,590981727493554175,1.964636542e-06,3.929273084e-07,n m-3
1371,42.6668,5.9359,2008-09-18,2008,9,18,0,Eriksen2014,3.929273084e-06,n m-2,0.2,inf,577481099093999615,581975902628347903,586478402744090623,590981727493554175,3.929273084e-06,7.858546168e-07,n m-3
1372,42.7026,5.9638,2008-09-18,2008,9,18,0,Eriksen2014,3.929273084e-06,n m-2,0.2,inf,577481099093999615,581975902628347903,586478402744090623,590981727493554175,3.929273084e-06,7.858546168e-07,n m-3
1375,42.7445,6.0658,2008-09-18,2008,9,18,0,Eriksen2014,1.964636542e-06,n m-2,0.2,inf,577481099093999615,581975902628347903,586478402744090623,590981727493554175,1.964636542e-06,3.929273084e-07,n m-3
1376,42.7228,6.1109,2008-09-18,2008,9,18,0,Eriksen2014,1.964636542e-06,n m-2,0.2,inf,577481099093999615,581975902628347903,586478402744090623,590981727493554175,1.964636542e-06,3.929273084e-07,n m-3
1377,42.7162,6.163,2008-09-18,2008,9,18,0,Eriksen2014,1.964636542e-06,n m-2,0.2,inf,577023702256844799,581975902628347903,586478402744090623,590981727493554175,1.964636542e-06,3.929273084e-07,n m-3
1378,42.733,6.2193,2008-09-18,2008,9,18,0,Eriksen2014,5.893909627e-06,n m-2,0.2,inf,577023702256844799,581975902628347903,586478402744090623,590981727493554175,5.893909627e-06,1.1787819253999999e-06,n m-3
1381,42.7869,6.3252,2008-09-18,2008,9,18,0,Eriksen2014,1.964636542e-06,n m-2,0.2,inf,577023702256844799,581975902628347903,586478402744090623,590981727493554175,1.964636542e-06,3.929273084e-07,n m-3
1384,42.7962,6.3984,2008-09-18,2008,9,18,0,Eriksen2014,3.929273084e-06,n m-2,0.2,inf,577023702256844799,581975902628347903,586478402744090623,590981727493554175,3.929273084e-06,7.858546168e-07,n m-3
1387,42.9189,6.4214,2008-09-22,2008,9,22,0,Eriksen2014,7.858546169e-06,n m-2,0.2,inf,577023702256844799,581975902628347903,586478402744090623,590981590054600703,7.858546169e-06,1.5717092338e-06,n m-3
1388,42.8812,6.4591,2008-09-22,2008,9,22,0,Eriksen2014,3.929273084e-06,n m-2,0.2,inf,577023702256844799,581975902628347903,586478402744090623,590981727493554175,3.929273084e-06,7.858546168e-07,n m-3
1389,42.8458,6.4975,2008-09-22,2008,9,22,0,Eriksen2014,5.893909627e-06,n m-2,0.2,inf,577023702256844799,581975902628347903,586478402744090623,590981727493554175,5.893909627e-06,1.1787819253999999e-06,n m-3
1395,42.5963,6.814,2008-09-22,2008,9,22,0,Eriksen2014,7.858546169e-06,n m-2,0.2,inf,577023702256844799,581975902628347903,586478402744090623,590981727493554175,7.858546169e-06,1.5717092338e-06,n m-3
1400,42.781,5.8522,2008-09-23,2008,9,23,0,Eriksen2014,1.964636542e-06,n m-2,0.2,inf,577481099093999615,581975902628347903,586478402744090623,590981727493554175,1.964636542e-06,3.929273084e-07,n m-3
1403,43.048,5.5169,2008-09-24,2008,9,24,0,Eriksen2014,1.964636542e-06,n m-2,0.2,inf,577481099093999615,581975902628347903,586478402744090623,590981521335123967,1.964636542e-06,3.929273084e-07,n m-3
1406,42.8129,4.9912,2008-09-24,2008,9,24,0,Eriksen2014,3.929273084e-06,n m-2,0.2,inf,577481099093999615,581975902628347903,586478402744090623,590981521335123967,3.929273084e-06,7.858546168e-07,n m-3
1407,42.7914,4.9692,2008-09-24,2008,9,24,0,Eriksen2014,3.929273084e-06,n m-2,0.2,inf,577481099093999615,581975902628347903,586478402744090623,590981521335123967,3.929273084e-06,7.858546168e-07,n m-3
1409,42.765,4.9641,2008-09-24,2008,9,24,0,Eriksen2014,1.964636542e-06,n m-2,0.2,inf,577481099093999615,581975902628347903,586478402744090623,590981521335123967,1.964636542e-06,3.929273084e-07,n m-3
1411,42.6713,4.9571,2008-09-24,2008,9,24,0,Eriksen2014,1.964636542e-06,n m-2,0.2,inf,577481099093999615,581975902628347903,586478402744090623,590981658774077439,1.964636542e-06,3.929273084e-07,n m-3
1412,42.6302,4.9825,2008-09-24,2008,9,24,0,Eriksen2014,1.964636542e-06,n m-2,0.2,inf,577481099093999615,581975902628347903,586478402744090623,590981658774077439,1.964636542e-06,3.929273084e-07,n m-3
1417,42.8864,5.7795,2008-09-25,2008,9,25,0,Eriksen2014,1.964636542e-06,n m-2,0.2,inf,577481099093999615,581975902628347903,586478402744090623,590981521335123967,1.964636542e-06,3.929273084e-07,n m-3
1420,42.9479,5.8634,2008-09-25,2008,9,25,0,Eriksen2014,5.893909627e-06,n m-2,0.2,inf,577023702256844799,581975902628347903,586478402744090623,590981521335123967,5.893909627e-06,1.1787819253999999e-06,n m-3
1422,42.9344,5.8998,2008-09-25,2008,9,25,0,Eriksen2014,9.823182711e-06,n m-2,0.2,inf,577023702256844799,581975902628347903,586478402744090623,590981521335123967,9.823182711e-06,1.9646365422e-06,n m-3
1423,42.9151,5.9431,2008-09-25,2008,9,25,0,Eriksen2014,1.964636542e-06,n m-2,0.2,inf,577023702256844799,581975902628347903,586478402744090623,590981521335123967,1.964636542e-06,3.929273084e-07,n m-3
1424,42.8977,5.9898,2008-09-25,2008,9,25,0,Eriksen2014,3.929273084e-06,n m-2,0.2,inf,577023702256844799,581975902628347903,586478402744090623,590981727493554175,3.929273084e-06,7.858546168e-07,n m-3
1425,-33.91373,18.32366,2013-05-09,2013,5,9,0,Eriksen2014,6.7e-06,n m-2,0.2,inf,579521792675151871,584012198162989055,588515248034545663,593018778942439423,6.7e-06,1.34e-06,n m-3
1426,-34.49938,16.87964,2013-06-09,2013,6,9,0,Eriksen2014,1e-06,n m-2,0.2,inf,579521792675151871,584012198162989055,588515248034545663,593018710222962687,1e-06,2e-07,n m-3
1427,-34.49984,13.76818,2013-07-09,2013,7,9,0,Eriksen2014,9.000000000000001e-07,n m-2,0.2,inf,579521792675151871,584012198162989055,588514148522917887,593017473272381439,9.000000000000001e-07,1.8000000000000002e-07,n m-3
1429,-34.49989,8.12729,2013-09-09,2013,9,9,0,Eriksen2014,6e-07,n m-2,0.2,inf,579521792675151871,584016596209500159,589147467220516863,593650860689457151,6e-07,1.2e-07,n m-3
1430,-34.49988,3.39423,2013-10-09,2013,10,9,0,Eriksen2014,4.1e-06,n m-2,0.2,inf,579873636396040191,584016596209500159,588853347860086783,593356810048503807,4.1e-06,8.2e-07,n m-3
1431,-34.49991,2.74447,2013-11-09,2013,11,9,0,Eriksen2014,1.4e-06,n m-2,0.2,inf,579873636396040191,584350847744344063,588853347860086783,593356810048503807,1.4e-06,2.7999999999999997e-07,n m-3
1432,-34.646,-0.6988,2013-12-09,2013,12,9,0,Eriksen2014,6e-07,n m-2,0.2,inf,579873636396040191,584350847744344063,588852798104272895,593356122853736447,6e-07,1.2e-07,n m-3
1433,-34.79798,-1.42273,2013-09-13,2013,9,13,0,Eriksen2014,1.1e-06,n m-2,0.2,inf,579873636396040191,584350847744344063,588852798104272895,593356054134259711,1.1e-06,2.2e-07,n m-3
1434,-34.94604,-2.1313,2013-09-14,2013,9,14,0,Eriksen2014,1.6000000000000001e-06,n m-2,0.2,inf,579873636396040191,584350847744344063,588852798104272895,593356054134259711,1.6000000000000001e-06,3.2e-07,n m-3
1435,-35.05531,-2.65528,2013-09-15,2013,9,15,0,Eriksen2014,9.000000000000001e-07,n m-2,0.2,inf,579873636396040191,584350847744344063,588853897615900671,593357359804317695,9.000000000000001e-07,1.8000000000000002e-07,n m-3
1438,-36.26094,-8.48535,2013-09-18,2013,9,18,0,Eriksen2014,1.5e-06,n m-2,0.2,inf,579873636396040191,584346449697832959,588846750790320127,593350281698213887,1.5e-06,3e-07,n m-3
1439,-37.42253,-12.45763,2013-09-19,2013,9,19,0,Eriksen2014,5e-07,n m-2,0.2,inf,579873636396040191,584346449697832959,588847850301947903,593351381209841663,5e-07,1e-07,n m-3
1444,-36.5823,-7.03993,2013-09-24,2013,9,24,0,Eriksen2014,1e-06,n m-2,0.2,inf,579873636396040191,584346449697832959,588846750790320127,593349869381353471,1e-06,2e-07,n m-3
1448,-36.08763,-1.3876,2013-09-28,2013,9,28,0,Eriksen2014,1.5e-06,n m-2,0.2,inf,579873636396040191,584350847744344063,588850599081017343,593353992549957631,1.5e-06,3e-07,n m-3
1449,-36.0315,-0.74833,2013-09-29,2013,9,29,0,Eriksen2014,4.0000000000000003e-07,n m-2,0.2,inf,579873636396040191,584350847744344063,588850599081017343,593353992549957631,4.0000000000000003e-07,8e-08,n m-3
1450,-35.95563,-0.05777,2013-09-30,2013,9,30,0,Eriksen2014,1.5e-06,n m-2,0.2,inf,579873636396040191,584350847744344063,588850599081017343,593354061269434367,1.5e-06,3e-07,n m-3
1451,-35.87962,0.62362,2013-01-10,2013,1,10,0,Eriksen2014,6e-07,n m-2,0.2,inf,579873636396040191,584350847744344063,588853347860086783,593356878767980543,6e-07,1.2e-07,n m-3
1453,-35.1912,6.74365,2013-03-10,2013,3,10,0,Eriksen2014,1.8000000000000001e-06,n m-2,0.2,inf,579521792675151871,584645516860588031,588518546569428991,593650998128410623,1.8000000000000001e-06,3.6000000000000005e-07,n m-3
1454,-35.11448,7.42248,2013-04-10,2013,4,10,0,Eriksen2014,2.7e-06,n m-2,0.2,inf,579521792675151871,584645516860588031,589147467220516863,593650998128410623,2.7e-06,5.4e-07,n m-3
1455,-35.03627,8.11363,2013-05-10,2013,5,10,0,Eriksen2014,2e-06,n m-2,0.2,inf,579521792675151871,584645516860588031,589147467220516863,593650860689457151,2e-06,4e-07,n m-3
1456,-34.95728,8.79605,2013-06-10,2013,6,10,0,Eriksen2014,4.4e-06,n m-2,0.2,inf,579521792675151871,584645516860588031,589147467220516863,593650929408933887,4.4e-06,8.8e-07,n m-3
1457,-34.42727,13.47423,2013-07-10,2013,7,10,0,Eriksen2014,1.3e-06,n m-2,0.2,inf,579521792675151871,584012198162989055,588514148522917887,593017473272381439,1.3e-06,2.6e-07,n m-3
1459,-34.38365,14.49107,2013-09-10,2013,9,10,0,Eriksen2014,8.000000000000001e-07,n m-2,0.2,inf,579521792675151871,584012198162989055,588514148522917887,593017473272381439,8.000000000000001e-07,1.6e-07,n m-3
1460,-34.38713,14.96012,2013-10-10,2013,10,10,0,Eriksen2014,4e-06,n m-2,0.2,inf,579521792675151871,584012198162989055,588514148522917887,593017404552904703,4e-06,8e-07,n m-3
1461,-34.39067,15.44115,2013-11-10,2013,11,10,0,Eriksen2014,2.2e-06,n m-2,0.2,inf,579521792675151871,584012198162989055,588514148522917887,593017404552904703,2.2e-06,4.4e-07,n m-3
1462,-33.89933,18.28933,2013-12-10,2013,12,10,0,Eriksen2014,3.2000000000000003e-06,n m-2,0.2,inf,579521792675151871,584012198162989055,588515248034545663,593018778942439423,3.2000000000000003e-06,6.4e-07,n m-3
1463,-34.00005,15.08568,2013-10-13,2013,10,13,0,Eriksen2014,3e-07,n m-2,0.2,inf,579521792675151871,584012198162989055,588514148522917887,593017404552904703,3e-07,6e-08,n m-3
1467,-38.516,11.22853,2013-10-17,2013,10,17,0,Eriksen2014,5e-07,n m-2,0.2,inf,580155111372750847,584645516860588031,589148016976330751,593649211422015487,5e-07,1e-07,n m-3
1486,-59.48022,0.01178,2013-05-11,2013,5,11,0,Eriksen2014,2.0000000000000002e-07,n m-2,0.2,inf,580366217605283839,584865419186143231,589368469057699839,593871931246116863,2.0000000000000002e-07,4e-08,n m-3
1507,2.3037,101.8536,2012-05-24,2012,5,24,0,Eriksen2014,0.0001129,n m-2,0.2,inf,578255155279953919,582745560767791103,587245312104464383,591750835877183487,0.0001129,2.258e-05,n m-3
1508,2.4215,101.694,2012-05-24,2012,5,24,0,Eriksen2014,0.0002039,n m-2,0.2,inf,578255155279953919,582745560767791103,587245312104464383,591748774292881407,0.0002039,4.078e-05,n m-3
1509,2.6484,101.3775,2012-05-24,2012,5,24,0,Eriksen2014,0.0001184,n m-2,0.2,inf,578255155279953919,582745560767791103,587245312104464383,591748774292881407,0.0001184,2.368e-05,n m-3
1510,2.8568,100.9803,2012-05-24,2012,5,24,0,Eriksen2014,0.00010240000000000001,n m-2,0.2,inf,578255155279953919,582745560767791103,587245312104464383,591751316913520639,0.00010240000000000001,2.048e-05,n m-3
1511,3.1583,100.6398,2012-05-24,2012,5,24,0,Eriksen2014,2.05e-05,n m-2,0.2,inf,578255155279953919,582745560767791103,587245312104464383,591751316913520639,2.05e-05,4.1e-06,n m-3
1512,3.4716,100.2591,2012-05-24,2012,5,24,0,Eriksen2014,7.9e-06,n m-2,0.2,inf,578255155279953919,582745560767791103,587245861860278271,591749255329218559,7.9e-06,1.5800000000000001e-06,n m-3
1513,5.5069,97.476,2012-05-25,2012,5,25,0,Eriksen2014,1.7100000000000002e-05,n m-2,0.2,inf,578255155279953919,582727968581746687,587229918941675519,591733381130092543,1.7100000000000002e-05,3.4200000000000003e-06,n m-3
1514,5.6427,97.027,2012-05-25,2012,5,25,0,Eriksen2014,1.58e-05,n m-2,0.2,inf,578255155279953919,582727968581746687,587229918941675519,591733381130092543,1.58e-05,3.1600000000000002e-06,n m-3
1515,5.7739,96.5858,2012-05-25,2012,5,25,0,Eriksen2014,1.0199999999999999e-05,n m-2,0.2,inf,578255155279953919,582727968581746687,587250809662603263,591754065692590079,1.0199999999999999e-05,2.04e-06,n m-3
1516,5.9026,96.1541,2012-05-25,2012,5,25,0,Eriksen2014,6.2e-06,n m-2,0.2,inf,578255155279953919,582727968581746687,587250809662603263,591754065692590079,6.2e-06,1.24e-06,n m-3
1517,6.0339,95.713,2012-05-25,2012,5,25,0,Eriksen2014,5e-07,n m-2,0.2,inf,578255155279953919,582727968581746687,587250809662603263,591754065692590079,5e-07,1e-07,n m-3
1518,6.1668,95.2768,2012-05-25,2012,5,25,0,Eriksen2014,1.6000000000000001e-06,n m-2,0.2,inf,578255155279953919,582727968581746687,587230468697489407,591733862166429695,1.6000000000000001e-06,3.2e-07,n m-3
1519,6.9782,92.5532,2012-05-26,2012,5,26,0,Eriksen2014,4.9000000000000005e-06,n m-2,0.2,inf,578255155279953919,582732366628257791,587235416499814399,591738809968754687,4.9000000000000005e-06,9.800000000000001e-07,n m-3
1520,7.1325,92.0312,2012-05-26,2012,5,26,0,Eriksen2014,8.7e-06,n m-2,0.2,inf,578255155279953919,582732366628257791,587235416499814399,591738809968754687,8.7e-06,1.7399999999999999e-06,n m-3
1521,7.2746,91.5464,2012-05-26,2012,5,26,0,Eriksen2014,3.6000000000000003e-06,n m-2,0.2,inf,578255155279953919,582732366628257791,587235416499814399,591738535090847743,3.6000000000000003e-06,7.200000000000001e-07,n m-3
1522,7.4112,91.072,2012-05-26,2012,5,26,0,Eriksen2014,3.2999999999999997e-06,n m-2,0.2,inf,578255155279953919,582732366628257791,587235416499814399,591738535090847743,3.2999999999999997e-06,6.599999999999999e-07,n m-3
1524,9.1083,89.1532,2012-05-28,2012,5,28,0,Eriksen2014,5.7000000000000005e-06,n m-2,0.2,inf,578255155279953919,582732366628257791,587233217476558847,591736679664975871,5.7000000000000005e-06,1.14e-06,n m-3
